url,authors,publish_date,keywords,summary,text,,,
http://abcnews.go.com/International,['Abc News'],,[],,"The United Nations' aviation regulator has removed Thailand from its list of countries red-flagged for safety concerns, more than two years after it...",,,
http://abcnews.go.com/Technology,['Abc News'],,[],,"Three researchers based in the U.S., U.K. and Switzerland won the Nobel Prize in chemistry for developing a way to create detailed images of the...",,,
http://abcnews.go.com/Technology/wireStory/twitter-shuts-blackburn-campaign-announcement-video-50376605,['Abc News'],,[],,"Republican Rep. Marsha Blackburn's Senate campaign announcement ad has been blocked by Twitter over a statement the abortion rights opponent makes about the sale of fetal tissue for medical research.

Blackburn, who is running for the seat being opened by the retirement of Tennessee Sen. Bob Corker, boasts in the ad that she ""stopped the sale of baby body parts."" A Twitter representative told the candidate's vendors on Monday that the statement was ""deemed an inflammatory statement that is likely to evoke a strong negative reaction:

Twitter said the Blackburn campaign would be allowed to run the rest of the video if the flagged statement is omitted. While the decision keeps Blackburn from paying to promote the video on Twitter, it doesn't keep it from being linked from YouTube and other platforms.

Blackburn took to Twitter to urge supporters to re-post her video and join her in ""standing up to Silicon Valley.""

Blackburn was the chair of a Republican-run House panel created to investigate Planned Parenthood and the world of fetal tissue research that earlier this year urged Congress to halt federal payments to the women's health organization. Democrats said the GOP probe had unearthed no wrongdoing and wasted taxpayers' money in an abusive investigation.

The panel was created after anti-abortion activists released secretly recorded videos in 2015 showing Planned Parenthood officials discussing how they sometimes provide fetal tissue to researchers, which is legal if no profit is made.

Fetal tissue research has strong backing among scientists for its value in studying Down syndrome, eye disease and other problems. But Blackburn's committee report said fetal tissue ""makes a vanishingly small contribution to clinical and research efforts, if it contributes at all,"" and recommended curbing federal grants for such research.

Blackburn's nearly two-and-a-half minute video features footage of her shooting a gun, espousing her ""100 percent pro-life"" credentials and taking fellow Republicans in the Senate to task for failing to repeal the Obama health care law.

""I know the left calls me a wingnut or a knuckle-dragging conservative,"" she said in the video. ""And you know what? I say that's all right. Bring it on.""",,,
http://abcnews.go.com/Blotter,['Abc News'],,[],,"What Would You Do?

What Would You Do?",,,
http://abcnews.go.com/Blotter,['Abc News'],,[],,"What Would You Do?

What Would You Do?",,,
http://abcnews.go.com/Entertainment,['Abc News'],,[],,"""If he was on top of everything then this wouldn’t have happened.""",,,
http://abcnews.go.com/2020,['Abc News'],,[],,"""I saw people getting shot right in front of me. It was horrifying.""",,,
http://abcnews.go.com/Technology/wireStory/goodbye-aol-discontinuing-pioneering-instant-messenger-50328056,['Abc News'],,[],,"AOL announced Friday that it is discontinuing its pioneering Instant Messenger chat platform after 20 years of service.

An article on AOL's website posted Friday says AOL Instant Messenger will be discontinued on Dec. 15. In a blog post , a spokesman for AOL's parent company explained the platform's demise as the casualty of the evolving way people communicate.

""AIM tapped into new digital technologies and ignited a cultural shift, but the way in which we communicate with each other has profoundly changed,"" wrote Michael Albers, vice president of communications at Oath.

The program will still function until Dec. 15 After that date, users won't be able to sign in and all data will be deleted. AOL says people with an aim.com email address will still be able to use it.

Launched in 1997, AOL Instant Messenger was at the forefront of what was called at the time the biggest trend in online communication since email.

The platform, which provided instant access to friends and contacts on a user's ""buddy list,"" was wildly popular for the first few years after its launch. It claimed more than 100 million registered users in 2001.

AOL was fiercely protective of its dominance in the instant messaging market. It fended off rivals, including Microsoft, by blocking their messaging platforms from communicating with AOL users. Its actions prompted a coalition of rivals to complain to the federal government ahead of AOL's ill-fated merger with Time Warner that was completed in 2001.

Its popularity as a communication tool waned amid the rise of text messaging, Google Chat and social networking sites.

Despite the decline in usage, the announcement Friday made the platform a trending topic online and revealed an outpouring of nostalgia. Some users posted images of the AIM's famous ""running man"" logo outfitted with wings and a halo. Others reminisced.

In his post, Albers noted the strong affinity many feel for the messaging platform and its place in the evolution of communication.

""In the late 1990s, the world had never seen anything like it,"" he wrote.",,,
http://abcnews.go.com/WN,['Abc News'],,[],,The vice president had been at the game in Indianapolis with his wife.,,,
http://abcnews.go.com/US,['Abc News'],,[],,She is the youngest woman to fly solo around the world in a single engine plane.,,,
http://abcnews.go.com/WN,['Abc News'],,[],,The vice president had been at the game in Indianapolis with his wife.,,,
http://abcnews.go.com/WN,['Abc News'],,[],,The vice president had been at the game in Indianapolis with his wife.,,,
http://abcnews.go.com/Entertainment,['Abc News'],,[],,"""If he was on top of everything then this wouldn’t have happened.""",,,
http://abcnews.go.com/International,['Abc News'],,[],,"The United Nations' aviation regulator has removed Thailand from its list of countries red-flagged for safety concerns, more than two years after it...",,,
http://abcnews.go.com/Nightline,['Abc News'],,[],,"As authorities piece together the shooter's final days, survivors start the healing process and parents of an Aurora shooting victim are in Vegas to offer their help.",,,
http://abcnews.go.com/VR,['Abc News'],,[],,Virtual reality news has opened the door to boundless possibilities allowing users to be anywhere we are at any time.,,,
http://abcnews.go.com/US,['Abc News'],,[],,She is the youngest woman to fly solo around the world in a single engine plane.,,,
http://abcnews.go.com/Health/wireStory/white-house-plans-order-expand-health-care-options-50363336,['Abc News'],,[],,"The White House is finalizing an executive order that would expand health plans offered by associations to allow individuals to pool together and buy insurance outside their states, a unilateral move that follows failed efforts by Congress to overhaul the health care system.

President Donald Trump has long asserted that selling insurance across state lines would trigger competition that brings down premiums for people buying their own policies. Experts say that's not guaranteed, partly because health insurance reflects local medical costs, which vary widely around the country.

Moreover, White House actions may come too late to have much impact on premiums for 2018.

Trump was expected to sign the executive order next week, likely on Thursday, a senior administration official said Sunday.

Under the president's executive action, membership groups could sponsor insurance plans that cost less because — for example — they wouldn't have to offer the full menu of benefits required under the Affordable Care Act, also called ""Obamacare."" It's unclear how the White House plans to overcome opposition from state insurance regulators, who see that as an end-run to avoid standards.

""There are likely to be legal challenges that could slow this effort down,"" said Larry Levitt of the nonpartisan Kaiser Family Foundation.

Similar alternatives have been promoted by Kentucky Sen. Rand Paul, a Republican holdout during the health care debate. Senate leaders didn't bring the latest GOP health care bill to a vote because they lacked the votes to pass it.

Association plans ""kind of went away with the ACA, and now the idea seems to be to re-create them,"" said Jeff Smedsrud, a health insurance marketing entrepreneur. ""It's not clear what they would really look like.""

Smedsrud said a different option also under consideration by the White House, to loosen restrictions on ""short term"" insurance plans, could be a safety valve for some consumers.

Those plans generally have limited benefits and remain in force for less than a year. During the Obama administration, the availability of short-term coverage was restricted. One of Smedsrud's companies sells short-term plans.

Others warned that over time the White House order could undermine state insurance markets created under Obama's law, by siphoning off healthy people to plans with lower premiums and skinnier benefits.

The order was being drafted as Trump expressed his willingness to work with Democrats on health care after Republicans were unable to approve legislation that would have repealed and replaced ""Obamacare.""

The president said Saturday that he had spoken to Senate Democratic leader Chuck Schumer of New York to see if Democrats would want to collaborate with him on improving health care. He told reporters before departing for a North Carolina fundraiser that he was willing to consider a ""temporary deal"" and referred to a popular Republican proposal that would have the federal government turn over money for health care directly to states in the form of block grants.

Schumer said through a spokesman Saturday that Trump ""wanted to make another run at 'repeal and replace' and I told the president that's off the table."" Schumer said if Trump ""wants to work together to improve the existing health care system, we Democrats are open to his suggestions.""

It was unclear if the expected White House order could lead to changes sweeping enough and quick enough to help several million consumers exposed to higher premiums next year for their individual health insurance plans.

It typically takes government agencies several months to carry out presidential directives, since they generally must follow a notice-and-comment process. Sign-up season for individual health insurance starts Nov. 1 and ends Dec. 15.

""Whether this executive order could impact the 2018 market is yet to be seen, since the health plans have created and priced their 2018 products already, and open enrollment begins in just three weeks,"" said health industry consultant Robert Laszewski.

While nearly 9 million consumers who receive tax credits under the Obama-era law are protected from higher premiums, about 6.7 million other customers with individual coverage get no subsidies and will bear the full brunt of cost increases that reach well into the double digits in many states.

Many in this group are solid middle-class, including self-employed business people and early retirees. Cutting premiums for them has been a longstanding Republican political promise.

""If the question is, is the president interested in working with Democrats to repeal and replace — that would be our language — the answer is yes,"" White House budget director Mick Mulvaney said during an interview with NBC's ""Meet the Press."" ''The Democrats would use a different word for that, but the president wants to get something done.""",,,
http://abcnews.go.com/Sports,['Abc News'],,[],,The betting public could not get enough of the New York Giants in the offseason. The G-Men have not...,,,
http://abcnews.go.com/Lifestyle/mother-refused-bring-sons-vaccinations-date-sentenced-days/story?id=50276507,['Abc News'],,[],,"Rebecca Bredow, of the Detroit area, has has been sentenced to seven days in jail for refusing to bring her child's vaccinations up to date.

Bredow appeared at a hearing on Wednesday morning at the Oakland County Circuit Court where Judge Karen McDonald sentenced her for contempt of court after Bredow refused to comply with court orders for her to allow her son to receive all his missing vaccinations within one week.

The mother of two told the judge that she takes ""full responsibility"" for her actions and that vaccinations go against her beliefs.

In an interview with ABC News last week, Bredow said that she would ""absolutely"" rather go to jail than allow her 9-year-old son to receive the swath of vaccinations in one week.

""I would rather go to jail for standing up for what I believe in than vaccinating my child,"" Bredow told ABC News, adding that she believes the decision to vaccinate a child is a ""personal choice.""

Bredow is the primary caregiver for the boy, though she shares legal custody with his father, her ex-husband Jason Horne. Bredow said that when her son was much younger, she and Horne originally agreed to space out vaccinations for him. She said that she was most concerned about the grouping of vaccinations.

The state of Michigan allows parents to opt-out of certain vaccines for non-medical reasons. The American Academy of Pediatrics emphasizes the safety and importance of vaccines and recommends a schedule of when to provide them.

Last week, the court ordered Bredow to bring the boy's vaccinations up to date according to the recommended schedule and said she had one week to comply.

""Now I have four-and-a-half business days ... to fully vaccinate, they want me to bring him up to the fullest extent medically allowed, which would be up to eight vaccines, in one dose,"" Bredow told ABC News. ""This is supposed to be done before 9 a.m. on Wednesday.""

""God forbid if he were to be injured by a vaccine,"" she continued. ""I would have to take care of him.""

The divorced parents have been embroiled in a legal battle over several matters, according to Horne's attorney Benton G. Richardson, the dispute over vaccinations for their son is one among them.

Horne told the courts he now wants the boy to receive all of the vaccinations recommended by his age and the court ruled in his favor.

Court documents obtained by ABC News state that Bredow was first asked to have the immunizations provided to her son in November 2016.

While Bredow serves her seven-day prison sentence, the child will be in the care of Horne. Bredow will be back in court next week at a time to be determined.",,,
http://abcnews.go.com/Lifestyle/dear-friends-love-im-coming-wedding/story?id=50305516,['Abc News'],,[],,"Aren’t weddings fun? Free booze, mountains of delicious food, and if you’re a single girl like me, there’s usually at least a few single men to flirt with. Before I became a mom, I was all about weddings. Even the ones that required me to travel. Because heck, who doesn’t love an excuse to get on a plane and go somewhere for a party?

I’ll tell you who: Moms.

Since my daughter was born four years ago, I have RSVP’d “Can’t make it” to six different weddings. And three of those were weddings for some of my very closest friends. Unfortunately, they all required expensive travel. And one was actually a kid-free wedding.

Sorry (okay, not sorry), but I’m a single mom, and especially in that kid-free wedding scenario, there was just no way that was going to work. I don’t have family nearby I can leave my kiddo with, which would have meant either begging friends to take my then-2-year-old for a few days, or bringing her with me and hiring a stranger to babysit her there. And that extra hassle would have been on top of the $2,000+ in airfare and $500+ on hotel accommodations. All so that I could go to a wedding where a friend —- who I do dearly love and miss terribly, for the record —- would have had 200 other guests she would also have been spending her time catching up with.

So nope, I couldn’t do it. There was just no way I could justify spending that kind of a money on a trip that would have involved so much hassle and so little actual quality time with the person I was traveling to see.

More on Babble:

6 Women Showed Up to a Wedding Wearing the Same Dress — and No, They Weren’t Bridesmaids

Mom’s Viral Post Sums Up the “Glorious Mess” of Parenthood — and How to Rise Above It

I Have Four Kids, But Having “Just” One at Home Is Killing Me

If I’m being honest, I haven’t always had the money to spend on these weddings even if there was more quality time involved. Because, motherhood.

Part of this is on me. I’m the one who is a bit of a nomad and has made friends who are also a bit nomadic themselves, leaving me with invites to weddings all over the country. But you want to know a secret? I’ve even bailed on weddings for acquaintances right here in my hometown. Because while I technically could have brought my kiddo with me, trying to manage her unpredictable toddler behavior at a wedding attended by a bunch of people I didn’t know super well did not sound like a fun way to spend one of our coveted weekend days. And hiring a sitter would have meant giving up one of my rare sitter nights just to watch someone I knew and liked, but wasn’t super close to, say “I do.”

Call me selfish, but I’d rather use that sitter for a girl’s night out and some quality time with the close friends I otherwise don’t get to see enough of.

A few weeks ago though, I did drag my daughter along to the first and only wedding she’s ever attended. We had to travel to Seattle, but I have other close friends there as well — so we made a week of that wedding trip, and even got two extra days of quality time in with the bride and groom before the rest of their guests arrived. That quality time with both them and my other friends absolutely made the trip worth it in my mind.

But the wedding itself was a reminder of why I’ve said “no” more often than not to these invites.

Don’t get me wrong: I had a great time, and my daughter had a blast being the life of the party. But you know what? I spent so much time turning her into a princess that I had only 15 minutes to get ready myself. She got extra pouty and fidgety as we waited in our seats for the wedding to begin. And we had to spend the reception cocktail hour back in our room cleaning up her dress, because she was devastated when it got mud on it. I couldn’t really have adult conversations, because I was too focused on her most of the time. She wasn’t digging any of the fancy foods we were served for dinner, and struggled with understanding that the bride and groom could not make her their sole focus once the meal was over. After all, they had spent days doting on her, shouldn’t she still be by their side for every second of their wedding celebration as well?

Of course not. But you try explaining that to a 4-year-old who thinks her auntie and uncle hung the moon.

Once the dancing started, her smile returned. But around 9 PM, she started fading (and misbehaving as a result). We had to say our goodnights just as the party was getting to the good part — the drinking and dancing and reminiscing that I used to love most about weddings.

So yes, we had a good time. And I was thankful to be there for one of my best friends in this world. But … having a kid changes things. And weddings aren’t quite the same when you have them to think about. (I mean, I didn’t even have more than a single glass of wine!)

So friends, don’t take it personally if I have to send my regrets to your wedding invite. The truth is, I’m much more frugal with both my time and my money these days. And if your wedding requires travel, is kid-free, or is going to be attended by a bunch of people I really don’t know that well, there’s a strong chance I won’t be able to make it.

I’ll still be celebrating you in spirit, though. And keeping all my missed weddings in mind when my own day comes.

(Editor's note: This article originally appeared on Babble.com. It has been reprinted here with permission. The Walt Disney Company is the parent company of both ABC News and Babble.)",,,
